C88.1;Doença de cadeia pesada alfa;;;
C88.2;Doença de cadeia pesada gama;;;
C88.3;Doença imunoproliferativa do intestino delgado;;;
C88.7;Outras doenças imunoproliferativas malignas;;;
C88.9;Doença imunoproliferativa maligna, não especificada;;;
C90;Mieloma múltiplo e neoplasias malignas de plasmócitos;;;
C90.0;Mieloma múltiplo;;;
C90.1;Leucemia plasmocitária;;;
C90.2;Plasmocitoma extramedular;;;
C91;Leucemia linfóide;;;
C91.0;Leucemia linfoblástica aguda;;;
C91.1;Leucemia linfocítica crônica;;;
C91.2;Leucemia linfocítica subaguda;;;
C91.3;Leucemia pró-linfocítica;;;
C91.4;Leucemia de células pilosas;;;
C91.5;Leucemia de células T do adulto;;;
C91.7;Outras leucemias linfóides;;;
C91.9;Leucemia linfóide, não especificada;;;
C92;Leucemia mielóide;;;
C92.0;Leucemia mielóide aguda;;;
C92.1;Leucemia mielóide crônica;;;
C92.2;Leucemia mielóide subaguda;;;
C92.3;Sarcoma mielóide;;;
C92.4;Leucemia pró-mielocítica aguda;;;
C92.5;Leucemia mielomonocítica aguda;;;
C92.7;Outras leucemias mielóides;;;
C92.9;Leucemia mielóide, não especificada;;;
C93;Leucemia monocítica;;;
C93.0;Leucemia monocítica aguda;;;
C93.1;Leucemia monocítica crônica;;;
C93.2;Leucemia monocítica subaguda;;;
C93.7;Outras leucemias monocíticas;;;
C93.9;Leucemia monocítica, não especificada;;;
C94;Outras leucemias de células de tipo especificado;;;
C94.0;Eritremia e eritroleucemia agudas;;;
C94.1;Eritremia crônica;;;
C94.2;Leucemia megacarioblástica aguda;;;
C94.3;Leucemia de mastócitos;;;
C94.4;Panmielose aguda;;;
C94.5;Mielofibrose aguda;;;
C94.7;Outras leucemias especificadas;;;
C95;Leucemia de tipo celular não especificado;;;
C95.0;Leucemia aguda de tipo celular não especificado;;;
C95.1;Leucemia crônica de tipo celular não especificado;;;
C95.2;Leucemia subaguda de tipo celular não especificado;;;
C95.7;Outras leucemias de tipo celular não especificado;;;
C95.9;Leucemia não especificada;;;
C96;Outras neoplasias malignas e as não especificadas dos tecidos linfático, hematopoético e tecidos correlatos;;;
C96.0;Doença de Letterer-Siwe;;;
C96.1;Histiocitose maligna;;;
C96.2;Tumor maligno de mastócitos;;;
C96.3;Linfoma histiocítico verdadeiro;;;
C96.7;Outras neoplasias malignas especificadas dos tecidos linfático, hematopoético e tecidos correlatos;;;
C96.9;Neoplasia maligna dos tecidos linfático, hematopoético e tecidos correlatos, não especificada;;;
C97;Neoplasias malignas de localizações múltiplas independentes (primárias);;;
C97;Neoplasias malignas de localizações múltiplas independentes (primárias);;;
D00;Carcinoma in situ da cavidade oral, do esôfago e do estômago;;;
D00.0;Carcinoma in situ dos lábios, cavidade oral e faringe;;;
D00.1;Carcinoma in situ do esôfago;;;
D00.2;Carcinoma in situ do estômago;;;
D01;Carcinoma in situ de outros órgãos digestivos;;;
D01.0;Carcinoma in situ do cólon;;;
D01.1;Carcinoma in situ da junção retossigmóide;;;
D01.2;Carcinoma in situ do reto;;;
D01.3;Carcinoma in situ do ânus e canal anal;;;
D01.4;Carcinoma in situ de outras partes do intestino e as não especificadas;;;
D01.5;Carcinoma in situ do fígado, vesícula biliar e vias biliares;;;
D01.7;Carcinoma in situ de outros órgãos especificados do aparelho digestivo;;;
D01.9;Carcinoma in situ de órgãos digestivos, não especificado;;;
D02;Carcinoma in situ do ouvido médio e do aparelho respiratório;;;
D02.0;Carcinoma in situ da laringe;;;
D02.1;Carcinoma in situ da traquéia;;;
D02.2;Carcinoma in situ dos brônquios e pulmões;;;
D02.3;Carcinoma in situ de outras partes do aparelho respiratório;;;
D02.9;Carcinoma in situ do aparelho respiratório, não especificado;;;
D03;Melanoma in situ;;;
D03.0;Melanoma in situ do lábio;;;
D03.1;Melanoma in situ da pálpebra, incluindo o canto;;;
D03.2;Melanoma in situ da orelha e do conduto auditivo externo;;;
D03.3;Melanoma in situ de outras partes, e de partes não especificadas da face;;;
D03.4;Melanoma in situ do couro cabeludo e do pescoço;;;
D03.5;Melanoma in situ do tronco;;;
D03.6;Melanoma in situ dos membros superiores, incluindo ombro;;;
D03.7;Melanoma in situ dos membros inferiores, incluindo quadril;;;
D03.8;Melanoma in situ de outras localizações;;;
D03.9;Melanoma in situ, não especificado;;;
D04;Carcinoma in situ da pele;;;
D04.0;Carcinoma in situ da pele do lábio;;;
D04.1;Carcinoma in situ da pele da pálpebra, incluindo o canto;;;
D04.2;Carcinoma in situ da pele da orelha e do conduto auditivo externo;;;
D04.3;Carcinoma in situ da pele de outras partes e de partes não especificadas da face;;;
D04.4;Carcinoma in situ da pele do couro cabeludo e do pescoço;;;
D04.5;Carcinoma in situ da pele do tronco;;;
D04.6;Carcinoma in situ da pele dos membros superiores, incluindo ombro;;;
D04.7;Carcinoma in situ da pele dos membros inferiores, incluindo quadril;;;
D04.8;Carcinoma in situ da pele de outras localizações;;;
D04.9;Carcinoma in situ da pele, não especificada;;;
D05;Carcinoma in situ da mama;;;
D05.0;Carcinoma lobular in situ;;;
D05.1;Carcinoma intraductal in situ;;;
D05.7;Outros carcinomas in situ;;;
D05.9;Carcinoma in situ da mama, não especificado;;;
D06;Carcinoma in situ do colo do útero (cérvix);;;
D06.0;Carcinoma in situ do endocérvix;;;
D06.1;Carcinoma in situ do exocérvix;;;
D06.7;Carcinoma in situ de outras partes do colo do útero;;;
D06.9;Carcinoma in situ do colo do útero, não especificado;;;
D07;Carcinoma in situ de outros órgãos genitais e dos não especificados;;;
D07.0;Carcinoma in situ do endométrio;;;
D07.1;Carcinoma in situ da vulva;;;
D07.2;Carcinoma in situ da vagina;;;
D07.3;Carcinoma in situ de outros órgãos genitais femininos e os não especificados;;;
D07.4;Carcinoma in situ do pênis;;;
D07.5;Carcinoma in situ da próstata;;;
D07.6;Carcinoma in situ de outros órgãos genitais masculinos e os não especificados;;;
D09;Carcinoma in situ de outras localizações e das não especificadas;;;
D09.0;Carcinoma in situ da bexiga;;;
D09.1;Carcinoma in situ de outros órgãos urinários e os não especificados;;;
D09.2;Carcinoma in situ do olho;;;
D09.3;Carcinoma in situ da tireóide e de outras glândulas endócrinas;;;
D09.7;Carcinoma in situ de outras localizações especificadas;;;
D09.9;Carcinoma in situ, não especificado;;;
D10;Neoplasia benigna da boca e da faringe;;;
D10.0;Neoplasia benigna dos lábios;;;
D10.1;Neoplasia benigna da língua;;;
D10.2;Neoplasia benigna do assoalho da boca;;;
D10.3;Neoplasia benigna de outras partes da boca e as não especificadas;;;
D10.4;Neoplasia benigna da amígdala;;;
D10.5;Neoplasia benigna de outras partes da orofaringe;;;
D10.6;Neoplasia benigna da nasofaringe;;;
D10.7;Neoplasia benigna da hipofaringe;;;
D10.9;Neoplasia benigna da faringe, não especificada;;;
D11;Neoplasia benigna de glândulas salivares maiores;;;
D11.0;Neoplasia benigna da glândula parótida;;;
D11.7;Neoplasia benigna de outras glândulas salivares maiores;;;
D11.9;Neoplasia benigna da glândula salivar maior, não especificada;;;
D12;Neoplasia benigna do cólon, reto, canal anal e ânus;;;
D12.0;Neoplasia benigna do ceco;;;
D12.1;Neoplasia benigna do apêndice (vermiforme);;;
D12.2;Neoplasia benigna do cólon ascendente;;;
D12.3;Neoplasia benigna do cólon transverso;;;
D12.4;Neoplasia benigna do cólon descendente;;;
D12.5;Neoplasia benigna do cólon sigmóide;;;
D12.6;Neoplasia benigna do cólon, não especificada;;;
D12.7;Neoplasia benigna da junção retossigmóide;;;
D12.8;Neoplasia benigna do reto;;;
D12.9;Neoplasia benigna do canal anal e ânus;;;
D13;Neoplasia benigna de outras partes e de partes mal definidas do aparelho digestivo;;;
D13.0;Neoplasia benigna do esôfago;;;
D13.1;Neoplasia benigna do estômago;;;
D13.2;Neoplasia benigna do duodeno;;;
D13.3;Neoplasia benigna de outras partes e partes não especificadas do intestino delgado;;;
D13.4;Neoplasia benigna do fígado;;;
D13.5;Neoplasia benigna das vias biliares extra-hepáticas;;;
D13.6;Neoplasia benigna do pâncreas;;;
D13.7;Neoplasia benigna do pâncreas endócrino;;;
D13.9;Neoplasia benigna de localizações mal definidas do aparelho digestivo;;;
D14;Neoplasia benigna do ouvido médio e do aparelho respiratório;;;
D14.0;Neoplasia benigna do ouvido médio, cavidade nasal e seios paranasais;;;
D14.1;Neoplasia benigna da laringe;;;
D14.2;Neoplasia benigna da traquéia;;;
D14.3;Neoplasia benigna dos brônquios e pulmão;;;
D14.4;Neoplasia benigna do aparelho respiratório, não especificado;;;
D15;Neoplasia benigna de outros órgãos intratorácicos e dos não especificados;;;
D15.0;Neoplasia benigna do timo;;;
D15.1;Neoplasia benigna do coração;;;
D15.2;Neoplasia benigna do mediastino;;;
D15.7;Neoplasia benigna de outros órgãos intratorácicos especificados;;;
D15.9;Neoplasia benigna de órgão intratorácico, não especificado;;;
D16;Neoplasia benigna de osso e de cartilagem articular;;;
D16.0;Neoplasia benigna da omoplata [escápula] e ossos longos dos membros superiores;;;
D16.1;Neoplasia benigna dos ossos curtos dos membros superiores;;;
D16.2;Neoplasia benigna dos ossos longos dos membros inferiores;;;
D16.3;Neoplasia benigna dos ossos curtos dos membros inferiores;;;
D16.4;Neoplasia benigna dos ossos do crânio e da face;;;
D16.5;Neoplasia benigna do osso da mandíbula;;;
D16.6;Neoplasia benigna da coluna vertebral;;;
D16.7;Neoplasia benigna das costelas, do esterno e da clavícula;;;
D16.8;Neoplasia benigna dos ossos pélvicos, sacro e cóccix;;;
D16.9;Neoplasia benigna do osso e cartilagem articular, não especificado;;;
D17;Neoplasia lipomatosa benigna;;;
D17.0;Neoplasia lipomatosa benigna da pele e do tecido subcutâneo da cabeça, face e pescoço;;;
D17.1;Neoplasia lipomatosa benigna da pele e tecido subcutâneo do tronco;;;
D17.2;Neoplasia lipomatosa benigna da pele e tecido subcutâneo dos membros;;;
D17.3;Neoplasia lipomatosa benigna da pele e tecido subcutâneo de outras localizações e de localizações não especificadas;;;
D17.4;Neoplasia lipomatosa benigna de órgãos intratorácicos;;;
D17.5;Neoplasia lipomatosa benigna de órgãos intra-abdominais;;;
D17.6;Neoplasia lipomatosa benigna do cordão espermático;;;
D17.7;Neoplasia lipomatosa benigna de outras localizações;;;
D17.9;Neoplasia lipomatosa benigna de localização não especificada;;;
D18;Hemangioma e linfangioma de qualquer localização;;;
D18.0;Hemangioma de qualquer localização;;;
D18.1;Linfangioma de qualquer localização;;;
D19;Neoplasia benigna de tecido mesotelial;;;
D19.0;Neoplasia benigna do tecido mesotelial da pleura;;;
D19.1;Neoplasia benigna do tecido mesotelial do peritônio;;;
D19.7;Neoplasia benigna do tecido mesotelial de outras localizações;;;
D19.9;Neoplasia benigna do tecido mesotelial, não especificado;;;
D20;Neoplasia benigna de tecido mole do retroperitônio e do peritônio;;;
D20.0;Neoplasia benigna do retroperitônio;;;
D20.1;Neoplasia benigna do peritônio;;;
D21;Outras neoplasias benignas do tecido conjuntivo e de outros tecidos moles;;;
D21.0;Neoplasia benigna do tecido conjuntivo e outros tecidos moles da cabeça, face e pescoço;;;
D21.1;Neoplasia benigna do tecido conjuntivo e outros tecidos moles dos membros superiores, incluindo ombro;;;
D21.2;Neoplasia benigna do tecido conjuntivo e outros tecidos moles dos membros inferiores, incluindo quadril;;;
D21.3;Neoplasia benigna do tecido conjuntivo e outros tecidos moles do tórax;;;
D21.4;Neoplasia benigna do tecido conjuntivo e outros tecidos moles do abdome;;;
D21.5;Neoplasia benigna do tecido conjuntivo e outros tecidos moles da pelve;;;
D21.6;Neoplasia benigna do tecido conjuntivo e outros tecidos moles do tronco, não especificado;;;
D21.9;Neoplasia benigna do tecido conjuntivo e outros tecidos moles, sem outra especificação;;;
D22;Nevos melanocíticos;;;
D22.0;Nevo melanocítico do lábio;;;
D22.1;Nevo melanocítico da pálpebra, incluindo o canto;;;
D22.2;Nevo melanocítico da orelha e do conduto auditivo externo;;;
D22.3;Nevo melanocítico de outras partes e de partes não especificadas da face;;;
D22.4;Nevo melanocítico do couro cabeludo e do pescoço;;;
D22.5;Nevo melanocítico do tronco;;;
D22.6;Nevo melanocítico dos membros superiores, incluindo ombro;;;
D22.7;Nevo melanocítico dos membros inferiores, incluindo quadril;;;
D22.9;Nevo melanocítico, não especificado;;;
D23;Outras neoplasias benignas da pele;;;
D23.0;Neoplasia benigna da pele dos lábios;;;
D23.1;Neoplasia benigna da pele da pálpebra, incluindo o canto;;;
D23.2;Neoplasia benigna da pele da orelha e do conduto auditivo externo;;;
D23.3;Neoplasia benigna da pele de outras partes e de partes não especificadas da face;;;
D23.4;Neoplasia benigna da pele do couro cabeludo e do pescoço;;;
D23.5;Neoplasia benigna da pele do tronco;;;
D23.6;Neoplasia benigna da pele dos membros superiores, incluindo o ombro;;;
D23.7;Neoplasia benigna da pele dos membros inferiores, incluindo o quadril;;;
D23.9;Neoplasia benigna da pele, não especificada;;;
D24;Neoplasia benigna da mama;;;
D24;Neoplasia benigna da mama;;;
D25;Leiomioma do útero;;;
D25.0;Leiomioma submucoso do útero;;;
D25.1;Leiomioma intramural do útero;;;
D25.2;Leiomioma subseroso do útero;;;
D25.9;Leiomioma do útero, não especificado;;;
D26;Outras neoplasias benignas do útero;;;
D26.0;Neoplasia benigna do colo do útero;;;
D26.1;Neoplasia benigna do corpo do útero;;;
D26.7;Neoplasia benigna de outras partes do útero;;;
D26.9;Neoplasia benigna do útero, não especificado;;;
D27;Neoplasia benigna do ovário;;;
D27;Neoplasia benigna do ovário;;;
D28;Neoplasia benigna de outros órgãos genitais femininos e de órgãos não especificados;;;
D28.0;Neoplasia benigna da vulva;;;
D28.1;Neoplasia benigna da vagina;;;
D28.2;Neoplasia benigna das trompas e ligamentos uterinos;;;
D28.7;Neoplasia benigna de outros órgãos genitais femininos especificados;;;
D28.9;Neoplasia benigna de órgão genital feminino, não especificado;;;
D29;Neoplasia benigna dos órgãos genitais masculinos;;;
D29.0;Neoplasia benigna do pênis;;;
D29.1;Neoplasia benigna da próstata;;;
D29.2;Neoplasia benigna dos testículos;;;
D29.3;Neoplasia benigna do epidídimo;;;
D29.4;Neoplasia benigna do escroto;;;
D29.7;Neoplasia benigna de outros órgãos genitais masculinos;;;
D29.9;Neoplasia benigna de órgão genital masculino, não especificado;;;
D30;Neoplasia benigna dos órgãos urinários;;;
D30.0;Neoplasia benigna do rim;;;
D30.1;Neoplasia benigna da pelve renal;;;
D30.2;Neoplasia benigna do ureter;;;
D30.3;Neoplasia benigna da bexiga;;;
D30.4;Neoplasia benigna da uretra;;;
D30.7;Neoplasia benigna de outros órgãos urinários;;;
D30.9;Neoplasia benigna de órgão urinário, não especificado;;;
D31;Neoplasia benigna do olho e anexos;;;
D31.0;Neoplasia benigna da conjuntiva;;;
D31.1;Neoplasia benigna da córnea;;;
D31.2;Neoplasia benigna da retina;;;
D31.3;Neoplasia benigna da coróide;;;
D31.4;Neoplasia benigna do corpo ciliar;;;
D31.5;Neoplasia benigna das glândulas e dos canais lacrimais;;;
D31.6;Neoplasia benigna da órbita, não especificada;;;
D31.9;Neoplasia benigna do olho, não especificado;;;
D32;Neoplasia benigna das meninges;;;
D32.0;Neoplasia benigna das meninges cerebrais;;;
D32.1;Neoplasia benigna das meninges espinhais;;;
D32.9;Neoplasia benigna das meninges, não especificada;;;
D33;Neoplasia benigna do encéfalo e de outras partes do sistema nervoso central;;;
D33.0;Neoplasia benigna do encéfalo, supratentorial;;;
D33.1;Neoplasia benigna do encéfalo, infratentorial;;;
D33.2;Neoplasia benigna do encéfalo, não especificado;;;
D33.3;Neoplasia benigna dos nervos cranianos;;;
D33.4;Neoplasia benigna da medula espinhal;;;
D33.7;Neoplasia benigna de outras partes especificadas do sistema nervoso central;;;
D33.9;Neoplasia benigna do sistema nervoso central, não especificado;;;
D34;Neoplasia benigna da glândula tireóide;;;
D34;Neoplasia benigna da glândula tireóide;;;
D35;Neoplasia benigna de outras glândulas endócrinas e das não especificadas;;;
D35.0;Neoplasia benigna da glândula supra-renal (adrenal);;;
D35.1;Neoplasia benigna da glândula paratireóide;;;
D35.2;Neoplasia benigna da glândula hipófise (pituitária);;;
D35.3;Neoplasia benigna do conduto craniofaríngeo;;;
D35.4;Neoplasia benigna da glândula pineal;;;
D35.5;Neoplasia benigna do corpo carotídeo;;;
D35.6;Neoplasia benigna dos corpos aórticos e outros paragânglios;;;
D35.7;Neoplasia benigna de outras glândulas endócrinas especificadas;;;
D35.8;Neoplasia benigna com comprometimento pluriglandular;;;
D35.9;Neoplasia benigna de glândula endócrina, não especificada;;;
D36;Neoplasia benigna de outras localizações e de localizações não especificadas;;;
D36.0;Neoplasia benigna dos gânglios linfáticos (linfonodos);;;
D36.1;Neoplasia benigna dos nervos periféricos e sistema nervoso autônomo;;;
D36.7;Neoplasia benigna de outras localizações especificadas;;;
D36.9;Neoplasia benigna de localização não especificada;;;
D37;Neoplasia de comportamento incerto ou desconhecido da cavidade oral e dos órgãos digestivos;;;
D37.0;Neoplasia de comportamento incerto ou desconhecido do lábio, cavidade oral e faringe;;;
